"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WIPF1",854.259257492716,0.345742616985866,0.0591171332665574,5.84843340469375,4.96224231855537e-09,7.27663213592959e-05
"STK17B",2014.0395344655,0.42864961459081,0.0757326800399281,5.66003493293537,1.5134218515648e-08,0.000105149489538792
"ENSG00000261553",221.210334882004,1.00188897184601,0.178928499064203,5.59938174793781,2.15117613622733e-08,0.000105149489538792
"PHACTR1",104.284642576164,0.481800296274386,0.0896001230898289,5.3772280624141,7.56413353818793e-08,0.000277301135509969
"CHMP2A",2146.07114693945,-0.195202089581389,0.0370488926943997,-5.26876987097905,1.37341014665244e-07,0.000402793727810229
"UGCG",1400.76414178288,0.361946984175917,0.0693619964738543,5.21823192203459,1.80639189029733e-07,0.000441482177988668
"SNN",137.07382523046,0.404934955765655,0.0802161792521578,5.04804591219373,4.46351895317137e-07,0.000745462923319153
"S1PR2",85.4488603106361,0.591351621638532,0.117476764296554,5.03377519103053,4.80913615147613e-07,0.000745462923319153
"NCOA3",1341.30420436645,0.210133399695501,0.0419863680117092,5.00480059711043,5.59198865010276e-07,0.000745462923319153
"PIK3CD",185.053934105431,0.49977785562504,0.0996411385588099,5.01577825036656,5.28192210062597e-07,0.000745462923319153
"MRPL12",978.832215600673,-0.308650333522856,0.061247180719128,-5.03942107863361,4.669421282123e-07,0.000745462923319153
"RASSF2",553.21101346676,0.463282508533485,0.0931277045861729,4.97470125127803,6.53483421122521e-07,0.000798556740611721
"ARIH1",1287.2401512746,0.14556445703307,0.0296794617842157,4.90455177696265,9.36409194229279e-07,0.000807735554363421
"RELT",114.961577364,0.473654376619091,0.0964203170206672,4.91239182005142,8.99720267701759e-07,0.000807735554363421
"MRPL15",815.948095715128,-0.267456329271009,0.0543340365169811,-4.92244542124936,8.54694056931605e-07,0.000807735554363421
"CYLD",1174.74294376185,0.245680121736655,0.0500037802809798,4.91323096686162,8.95876348833451e-07,0.000807735554363421
"FADS3",90.910217927387,0.548367823779679,0.110916666390173,4.94396236045067,7.65504896371886e-07,0.000807735554363421
"DENND4A",803.836957355326,0.211949307140236,0.0440145955011099,4.81543235209083,1.46881517966349e-06,0.0010937886869651
"PTPRC",2451.81378642806,0.400034075963493,0.0832957702533787,4.80257370508278,1.56639132748685e-06,0.0010937886869651
"P2RY10",181.477131939128,0.541704426239872,0.112563940126139,4.81241528710561,1.49117086898744e-06,0.0010937886869651
"CHD1",1968.66726702497,0.198757495924787,0.0413579078912394,4.8057918318177,1.54140216756295e-06,0.0010937886869651
"ENSG00000277701",244.369644747774,0.418758294636791,0.0876652590581715,4.77678728307776,1.78118017951387e-06,0.00113561852836485
"DOCK2",655.309007613822,0.344072403635218,0.0719047193055617,4.78511573312831,1.7088883521915e-06,0.00113561852836485
"WDR26",1750.91409392561,0.148289188187186,0.0311351434742589,4.76275910884382,1.9096375530733e-06,0.00115594749219904
"TAGAP",273.696938589106,0.40524473370217,0.0853420625548829,4.74847597503939,2.04955229113305e-06,0.00115594749219904
"PASK",254.246435672417,0.344975295266263,0.0726238318987723,4.7501665258742,2.03249206126925e-06,0.00115594749219904
"TUT4",531.333745681658,0.233913026616683,0.0495154163401031,4.72404442709359,2.31199874292841e-06,0.00125567220615934
"ENSG00000272913",41.73189863797,-0.609065744190426,0.129238100939221,-4.71274136469139,2.44406322853742e-06,0.00127999082797403
"SWAP70",778.284062386756,0.339235491502831,0.0722853487249988,4.69300484104204,2.69221117187498e-06,0.00133672814967331
"GADD45GIP1",668.825192599421,-0.255220319387817,0.054420292071074,-4.6898006180212,2.73471389049368e-06,0.00133672814967331
"TGIF2",117.039914455107,0.359534779351492,0.0769799302494239,4.67050019643506,3.00467196043864e-06,0.00142130676218943
"MALT1",852.568525820163,0.20078311997251,0.0431334367795156,4.65492979376648,3.24091119422562e-06,0.00143512086856557
"KRTCAP3",400.168123621355,-0.266363584307539,0.0573618298807254,-4.6435684646288,3.42442442265198e-06,0.00143512086856557
"TMED8",510.340323536311,0.273463360406942,0.0588914806491915,4.64351307510718,3.42534304417587e-06,0.00143512086856557
"YWHAE",6215.18770163315,-0.147370248996742,0.0317200836619365,-4.64596028709672,3.3849812223486e-06,0.00143512086856557
"RABAC1",864.334300854137,-0.212358977078065,0.0457993024431336,-4.63672950787272,3.53965130876773e-06,0.00144181796643805
"MOB1A",3370.23490082062,0.13562693127436,0.0293407158154035,4.62248201876374,3.79175688359702e-06,0.00150276548489369
"FOXO1",901.750593906737,0.277144924708458,0.0604583969264032,4.58406009418063,4.5603307989917e-06,0.0017280552792718
"REL",865.463051072646,0.372582543313502,0.0813066452261526,4.58243655579654,4.59589170019097e-06,0.0017280552792718
"RFTN1",408.504312681513,0.418061088270818,0.0915611327653966,4.56592306849239,4.97301136369243e-06,0.00182310596592964
