"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EEF1A1P13",39.8723606057911,1.40630244600829,0.226445795560466,6.21032703445703,5.28744462303352e-10,7.75350879521635e-06
"FCAMR",40.7711052099845,1.44600558884851,0.251162890607152,5.75724218395877,8.54992061740705e-09,6.26880179668285e-05
"RGS13",67.8506626829893,1.4399759536507,0.264263942543459,5.44900654925291,5.06519484001609e-08,0.000247586723779987
"ENSG00000261553",221.210334882004,1.31631478435946,0.252103469314236,5.22132752849479,1.7764503021157e-07,0.000651246680755616
"MIR222HG",255.572474572779,1.56806824469779,0.312364003369696,5.0200030342226,5.16706633462774e-07,0.00151539721461962
"ZNF331",231.90351305262,0.808395875650238,0.163494034375351,4.94449769215626,7.63404459210826e-07,0.00159922328426679
"DTX1",65.1153409166562,1.1423635765738,0.229868407722729,4.96964149136901,6.70768082294696e-07,0.00159922328426679
"ARL14",1307.06060969253,0.961546122357205,0.196154008777163,4.90199577541925,9.48678770887047e-07,0.00173892818703596
"RFTN1",408.504312681513,0.579238920856332,0.126863883260003,4.56582997439234,4.97521908420086e-06,0.00810629029452461
"SWAP70",778.284062386756,0.399384717087256,0.0908248501599101,4.39730664442696,1.09602448156942e-05,0.00872199414095761
"VNN2",96.200688968634,0.782731038334876,0.180029013882501,4.34780495351564,1.37506804330769e-05,0.00872199414095761
"ENSG00000274322",102.540933459745,0.766211769178064,0.175638741885109,4.36243029843193,1.28625571735614e-05,0.00872199414095761
"REL",865.463051072646,0.489162240961103,0.10882624547306,4.49489219107716,6.96052032899766e-06,0.00872199414095761
"NFATC2",371.382367113455,0.621808717714845,0.143287470003159,4.33958892358932,1.42749494942023e-05,0.00872199414095761
"STAP1",64.0122402786139,0.919840657127196,0.208862609991669,4.40404655081101,1.0625012844264e-05,0.00872199414095761
"RELT",114.961577364,0.511198386518837,0.117148236463786,4.36368828033416,1.27887772994942e-05,0.00872199414095761
"CD72",68.139658433054,1.06358694832595,0.242746662260976,4.38146888785019,1.17881878678812e-05,0.00872199414095761
"PDE4B",447.779447946659,0.743025502613452,0.165101473591303,4.50041714620162,6.78202364429485e-06,0.00872199414095761
"MCL1",9649.31853454318,0.571129794781912,0.131314138344225,4.34933969779218,1.3654805544317e-05,0.00872199414095761
"KIAA0040",807.83134574617,0.488991850516015,0.110650718795928,4.41923790317041,9.90495647423257e-06,0.00872199414095761
"ENSG00000272913",41.73189863797,-0.684471322193854,0.157047912636851,-4.3583598833089,1.31040775771257e-05,0.00872199414095761
"SEMA4A",200.499483982646,0.563368527634507,0.127066303251262,4.43365796611314,9.26475679181911e-06,0.00872199414095761
"ZNF165",159.776353899932,0.810135618410486,0.185628928416614,4.36427460590769,1.27545277850303e-05,0.00872199414095761
"CREM",263.687348279588,0.547216894708536,0.125109719970913,4.37389592779651,1.22048580558201e-05,0.00872199414095761
"ERRFI1",1690.0608338913,0.773937788530331,0.179087926439827,4.32155201032143,1.54935519597485e-05,0.00908789783751008
"MYBL1",99.6234259889638,0.796537794213234,0.185310508298458,4.29839517212022,1.72039233474001e-05,0.00970301276793367
"FADS3",90.910217927387,0.566821881436905,0.132584883340267,4.2751621991642,1.90998191723967e-05,0.0103733240127417
"S1PR2",85.4488603106361,0.640120084614796,0.15005093208553,4.26601871589791,1.98992094135054e-05,0.010421500244273
"TGIF2",117.039914455107,0.408408700061142,0.0959543613602583,4.25628073879604,2.07855682738498e-05,0.0105103301092322
"OTUD1",432.849665643656,0.665009137612714,0.157045611813418,4.23449678048181,2.29064066507359e-05,0.0111376680808679
"GCSAM",77.2508383249852,1.00396352234409,0.237775604979974,4.22231507907905,2.41805765120065e-05,0.0111376680808679
"MRPL15",815.948095715128,-0.306454839804654,0.0726698045904374,-4.21708633361291,2.47479244148704e-05,0.0111376680808679
"NUGGC",142.6204215694,0.789018849658424,0.187227740109042,4.21421980097018,2.50643103292854e-05,0.0111376680808679
"C16orf54",103.939408481685,0.619831178949252,0.147814165308018,4.19331379815755,2.74908741414867e-05,0.0118566523061989
"FAM110C",618.812560599322,0.526542894720239,0.126970638752896,4.14696578588512,3.36910385094436e-05,0.0141155825343566
"RLF",682.212278309054,0.273024894618355,0.0661266977226685,4.12881489657029,3.64637800191993e-05,0.0148283612540167
"UGCG",1400.76414178288,0.450587242730745,0.109289153554873,4.12289077254596,3.74147140206369e-05,0.0148283612540167
