"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000261553",221.210334882004,1.45551311048757,0.235441604259581,6.18205569514735,6.3272193242847e-10,9.27823441713109e-06
"FCAMR",40.7711052099845,1.32481014509555,0.244633318495223,5.41549349550855,6.11198940771005e-08,0.000298754042248867
"UGCG",1400.76414178288,0.439185007452544,0.0806254820844548,5.44722333557646,5.11622067900556e-08,0.000298754042248867
"RGS13",67.8506626829893,1.39198497370071,0.259714309908851,5.35967761726045,8.33705912300047e-08,0.000305636587449197
"STK17B",2014.0395344655,0.49073383719113,0.0938038680127008,5.23148829134302,1.6815068761016e-07,0.000469825324576955
"MRPL15",815.948095715128,-0.287091487103523,0.0551389361142429,-5.20669253590051,1.92236221185333e-07,0.000469825324576955
"MIR222HG",255.572474572779,1.49561375947742,0.293974992627348,5.08755437362425,3.62710413231073e-07,0.000759826499945779
"EEF1A1P13",39.8723606057911,1.0661099477265,0.212468231624176,5.0177381323166,5.22833753708449e-07,0.000958354270547588
"RASSF2",553.21101346676,0.598385574775765,0.120370081885041,4.97121515084831,6.65345638549841e-07,0.000975662844369488
"ZNF165",159.776353899932,0.746624097639811,0.150160102738145,4.97218691267016,6.62018309083656e-07,0.000975662844369488
"ENSG00000274322",102.540933459745,0.745212148007434,0.151538523652418,4.91764160060527,8.75930930993978e-07,0.00116769556109961
"ZNF331",231.90351305262,0.730548595234242,0.149909564852191,4.87326206272799,1.09770455195155e-06,0.00124575465784292
"DTX1",65.1153409166562,1.02790824506109,0.212214589683217,4.84372090814068,1.27429895442198e-06,0.00124575465784292
"S1PR2",85.4488603106361,0.667242623875239,0.13774617317393,4.84400116896693,1.27250182646466e-06,0.00124575465784292
"ENSG00000272913",41.73189863797,-0.64439143155316,0.132434022954343,-4.86575441248444,1.1402103223092e-06,0.00124575465784292
"WDR24",114.296281333042,-0.274776304303262,0.0571718076355479,-4.80615036793788,1.53864193663198e-06,0.00141016533492321
"RELT",114.961577364,0.52595937501833,0.110242542727586,4.77092928016002,1.83377920858854e-06,0.00141073185964578
"KBTBD2",802.161375663823,0.254561733471579,0.0534654330148938,4.7612395358449,1.92407509498878e-06,0.00141073185964578
"MCL1",9649.31853454318,0.534217070585439,0.112096268306888,4.76569897155635,1.88200068367153e-06,0.00141073185964578
"FADS3",90.910217927387,0.600131828076844,0.125636427348933,4.77673426999067,1.78164961752538e-06,0.00141073185964578
"SWAP70",778.284062386756,0.39336387637369,0.0838638472313907,4.69050597319189,2.72530272448441e-06,0.00159855356607358
"REL",865.463051072646,0.459936038182502,0.0979925585888106,4.69358127602783,2.68463258381781e-06,0.00159855356607358
"C16orf54",103.939408481685,0.615005580725166,0.130782438929423,4.7025088823818,2.56984036380347e-06,0.00159855356607358
"HOXB5",209.601107588875,-0.531252670090737,0.113080489517084,-4.69800468992907,2.62715400871448e-06,0.00159855356607358
"TGIF2",117.039914455107,0.397080472095802,0.0841333878457667,4.71965390034845,2.36246251806922e-06,0.00159855356607358
