"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000261553",221.210334882004,1.34218443674716,0.215459265088874,6.22941156043363,4.68190364447187e-10,6.86554350425355e-06
"STK17B",2014.0395344655,0.452823712688203,0.0793400236732142,5.70738060973229,1.1472804107679e-08,8.41185997175022e-05
"FADS3",90.910217927387,0.585804047536442,0.109028081048814,5.37296485365238,7.74524300797161e-08,0.000378587478229653
"ZNF331",231.90351305262,0.767837483647317,0.149086374476517,5.1502861099373,2.60089390617112e-07,0.000544850117715618
"WIPF1",854.259257492716,0.381132484020602,0.0728668951912911,5.2305300372693,1.69024708896923e-07,0.000544850117715618
"UGCG",1400.76414178288,0.423962974182489,0.0818440585750562,5.18013135667861,2.21729706792455e-07,0.000544850117715618
"S1PR2",85.4488603106361,0.657485080103742,0.127268146158585,5.16614015328289,2.38977623193663e-07,0.000544850117715618
"RASSF2",553.21101346676,0.54363218098569,0.107469502395447,5.05847862759548,4.22614604389808e-07,0.000578854324388349
"CHMP2A",2146.07114693945,-0.195191258575528,0.0382743169295145,-5.09979731147101,3.40017391420495e-07,0.000578854324388349
"RELT",114.961577364,0.550410539090739,0.10892080789384,5.05330936975054,4.3421969232623e-07,0.000578854324388349
"MRPL12",978.832215600673,-0.31644823846101,0.0626181323236375,-5.05361988162581,4.33513993123236e-07,0.000578854324388349
"PHACTR1",104.284642576164,0.556230982964028,0.112098138315477,4.96200018414787,6.9770929432034e-07,0.000656142633533486
"DENND4A",803.836957355326,0.241785586980314,0.0482987351768479,5.00604386626287,5.55601005027667e-07,0.000656142633533486
"REL",865.463051072646,0.458163914550412,0.0928575484386249,4.93405137497508,8.0541239795436e-07,0.000656142633533486
"SNN",137.07382523046,0.441505509287097,0.0892705449171696,4.94570196358442,7.58699631147612e-07,0.000656142633533486
"KIAA0040",807.83134574617,0.48649325859762,0.0977987929311327,4.97443009281511,6.5439873848496e-07,0.000656142633533486
"CYLD",1174.74294376185,0.264243536074378,0.0533209095808913,4.95572071353178,7.20626665003957e-07,0.000656142633533486
"SEMA4A",200.499483982646,0.543558788603436,0.110107864915601,4.93660274876895,7.94951640258121e-07,0.000656142633533486
"DUSP2",120.946117547523,1.10211671085444,0.224023166083792,4.91965509692963,8.66968468603696e-07,0.000656737983672914
"MRPL15",815.948095715128,-0.262646937755006,0.053456686343532,-4.91326634178447,8.95714653127269e-07,0.000656737983672914
"EEF1A1P13",39.8723606057911,1.05320047550425,0.217419764689996,4.84408801106898,1.27194546023266e-06,0.00081094818386312
"MIR222HG",255.572474572779,1.44542551471888,0.297642340755075,4.85624965538184,1.19629857653037e-06,0.00081094818386312
"ENSG00000272913",41.73189863797,-0.65908132799001,0.136027433233035,-4.84520888415873,1.26478539553321e-06,0.00081094818386312
"NCOA3",1341.30420436645,0.208892990321946,0.0433275296176769,4.82125318856677,1.42659150735889e-06,0.000871647410996282
"ODC1",2332.85992647517,0.574164367582118,0.119526793243834,4.80364570988551,1.558024126873e-06,0.000913874631858627
"FOXO1",901.750593906737,0.34228176091158,0.0720257060607167,4.75221666862997,2.01198597743961e-06,0.000988243750075232
"FCAMR",40.7711052099845,1.09431038827168,0.230956298887972,4.73817078616455,2.15656028385212e-06,0.000988243750075232
"ENSG00000274322",102.540933459745,0.73019459553579,0.153216286091075,4.76577662965769,1.88127587574248e-06,0.000988243750075232
"NFATC2",371.382367113455,0.570758843685864,0.120340667206935,4.74285922567141,2.1072270775358e-06,0.000988243750075232
"NFATC1",105.47445441912,0.721144122725244,0.15165168903424,4.75526601330779,1.98185282689887e-06,0.000988243750075232
"TUT4",531.333745681658,0.24826394839008,0.0522836341190824,4.7484065056501,2.05025627702549e-06,0.000988243750075232
