"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000261553",221.210334882004,1.13808266716678,0.18976118610737,5.99744705707538,2.00443683609989e-09,2.88217972662804e-05
"WIPF1",854.259257492716,0.361664652804039,0.0618699873623179,5.84555886016411,5.04870373496162e-09,3.62976555025066e-05
"STK17B",2014.0395344655,0.424384880092464,0.0746708793690786,5.68340541424242,1.32038763424374e-08,6.32861793093027e-05
"PHACTR1",104.284642576164,0.500490321893896,0.0958682515609427,5.22060550541843,1.78339071318201e-07,0.000334181278788447
"RASSF2",553.21101346676,0.476114740830831,0.0917192831481132,5.19099936773357,2.0916833640003e-07,0.000334181278788447
"UGCG",1400.76414178288,0.370301941388409,0.0699155581860536,5.29641686336812,1.18097068395214e-07,0.000334181278788447
"CHMP2A",2146.07114693945,-0.192322812487949,0.0365061105800568,-5.2682361783294,1.37740819923133e-07,0.000334181278788447
"PIK3CD",185.053934105431,0.532568018330678,0.101575426575499,5.243079318351,1.57918610618008e-07,0.000334181278788447
"MRPL12",978.832215600673,-0.314086679430589,0.0602704879421923,-5.21128482868499,1.87537266673501e-07,0.000334181278788447
"FADS3",90.910217927387,0.565837902560285,0.109434017187564,5.17058513524609,2.33362126894875e-07,0.00033555140226214
"S1PR2",85.4488603106361,0.592464531850546,0.115376965133253,5.13503307325067,2.8209441140005e-07,0.000344922659231702
"ENSG00000277701",244.369644747774,0.448746135545602,0.0874539164989568,5.13122972086624,2.8785533839491e-07,0.000344922659231702
"RELT",114.961577364,0.47684240096518,0.0945454974866638,5.0435231041271,4.57037553185924e-07,0.000412520176168107
"SNN",137.07382523046,0.413945030252931,0.0819013847371043,5.0541884191782,4.32224746490198e-07,0.000412520176168107
"DOCK2",655.309007613822,0.36071087138339,0.0715313949620945,5.04269309405382,4.5902516299393e-07,0.000412520176168107
"CYLD",1174.74294376185,0.249844341916638,0.049165089278011,5.0817428705124,3.73987439960241e-07,0.000412520176168107
"CHD1",1968.66726702497,0.204861004611129,0.0408627393093276,5.0133938172952,5.34782845512458e-07,0.000452331913860214
"DENND4A",803.836957355326,0.222184948144851,0.0446403289196432,4.97722470962983,6.45024242827721e-07,0.000487001948189828
"PTPRC",2451.81378642806,0.427960292274083,0.0863124774525859,4.95826681037135,7.11248411710577e-07,0.000487001948189828
"MRPL15",815.948095715128,-0.265453517236156,0.0534928959194651,-4.96240692662822,6.96249329579394e-07,0.000487001948189828
"NCOA3",1341.30420436645,0.205085121881882,0.0413597671998115,4.95856567303929,7.10155328469737e-07,0.000487001948189828
"P2RY10",181.477131939128,0.578312298925487,0.117064509689202,4.94011635516917,7.80759665062694e-07,0.00051029741926984
