"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000149781.13",748.207654282967,0.388785850490913,0.0719779818253257,5.40145528717946,6.61024167934386e-08,0.00192166335860205
"ENSG00000173915.16",451.226568638139,-0.337664078925114,0.0646804660244399,-5.22049545526659,1.78445086440524e-07,0.00259378855395624
"ENSG00000169282.18",218.887683037301,-0.835137514322007,0.164061140689954,-5.09040416767714,3.57301115086985e-07,0.00259677517917343
"ENSG00000279281.1",634.668479118765,0.270634062150021,0.0527463850075172,5.13085516877509,2.88428777618597e-07,0.00259677517917343
"ENSG00000213949.10",5391.57977160649,-0.323358018797298,0.0645982334043857,-5.00567897535328,5.56654631723327e-07,0.00269708446647147
"ENSG00000236723.2",177.971933006198,-0.423932425779167,0.0844091622146046,-5.02235082847224,5.10428378005598e-07,0.00269708446647147
"ENSG00000197774.14",2223.12476095106,0.309245651203469,0.0628115053668815,4.92339181169385,8.5056909761471e-07,0.00353241346239389
"ENSG00000158717.11",1013.85345069271,0.464680897295662,0.0965678160348323,4.81196444504917,1.49453946327206e-06,0.00543096959209774
"ENSG00000101307.16",404.425451033612,0.529280022247043,0.112383474326232,4.70958942513758,2.48216292383027e-06,0.00601595523670663
"ENSG00000136143.16",746.561033750965,-0.259930599831504,0.0552541194499337,-4.70427548966788,2.54769044470931e-06,0.00601595523670663
"ENSG00000137393.10",831.21650432665,0.666285789514595,0.14077012526402,4.73314766371734,2.21064541596274e-06,0.00601595523670663
"ENSG00000151702.17",1527.03818712111,0.259062718518033,0.0551543385126896,4.69705059482183,2.63945088303174e-06,0.00601595523670663
"ENSG00000239511.2",146.277132868971,0.641015174089789,0.136972884892768,4.67986911856037,2.87058108421814e-06,0.00601595523670663
"ENSG00000254221.3",111.482592355836,-0.634732335283997,0.135685159511745,-4.67797906247111,2.89716120236293e-06,0.00601595523670663
"ENSG00000160410.15",1078.73145521748,0.267139550942742,0.0573943728088542,4.65445544343557,3.24838069806648e-06,0.00629557835156604
"ENSG00000107758.16",1426.17368315473,-0.202132024128289,0.0438246964589089,-4.61228577630453,3.98264919684998e-06,0.00723622467510161
"ENSG00000171310.11",998.932984116607,0.392836878029596,0.0860317386390373,4.56618550600051,4.9667927245486e-06,0.00802164618307513
"ENSG00000255398.3",95.3536632817056,1.93570512950823,0.423033828960313,4.57576911583074,4.74473599737227e-06,0.00802164618307513
"ENSG00000129667.13",2214.77702934817,0.322310573790257,0.0711511597769515,4.52994125184542,5.90000899102729e-06,0.00816757911324544
"ENSG00000135439.12",585.210924334651,0.367777238633291,0.0808286850974008,4.55008315661834,5.36247191019588e-06,0.00816757911324544
"ENSG00000163154.6",80.2914568382562,0.570526017342342,0.125911286793935,4.5311745425655,5.86566493398197e-06,0.00816757911324544
"ENSG00000141524.17",4698.92429155386,0.262592935088075,0.0584414477926044,4.49326539650349,7.01392834137254e-06,0.00923438828857421
"ENSG00000154319.16",119.903245525814,0.62860157801088,0.140169708030886,4.48457506861873,7.30593824213845e-06,0.00923438828857421
"ENSG00000120899.18",4282.71334478657,0.337888365510702,0.0756081367374188,4.46894183736021,7.86074997301381e-06,0.00952166093606185
"ENSG00000154556.18",2814.53864156923,-0.527674869745442,0.119142093180782,-4.42895416437554,9.4691142540952e-06,0.0105875623261847
"ENSG00000196405.13",5398.59703671939,0.269146972601022,0.0607189117573473,4.4326712190861,9.30727380186352e-06,0.0105875623261847
"ENSG00000069424.16",2436.91482671073,0.321965841566006,0.0731577357123183,4.40098150156106,1.0776231246335e-05,0.0116028080948965
"ENSG00000156218.13",2369.15146772594,-0.298211559657476,0.0679196942721016,-4.39064932275421,1.13012675021466e-05,0.0117335409841037
"ENSG00000141665.13",1467.09301711817,-0.218979592982476,0.0504878199643746,-4.33727566642793,1.44259649741487e-05,0.014461283715982
"ENSG00000196109.9",439.416622289997,-0.237940588899532,0.0554620992240027,-4.29014754631855,1.78554450847737e-05,0.0173025214686485
"ENSG00000108823.17",214.629626134574,-0.635881545947714,0.148506483705949,-4.28184366149828,1.85351191771389e-05,0.0173817564386647
"ENSG00000106683.15",1486.76206962988,0.224338287610974,0.0527302426023638,4.25445202865266,2.09561579192408e-05,0.0179279342342183
"ENSG00000264116.6",176.942434462036,-0.272471944793302,0.0638642820077208,-4.26642148361367,1.98633356186408e-05,0.0179279342342183
"ENSG00000289310.1",157.98387872423,0.391684252014887,0.09206720816263,4.25432963409736,2.09676228531327e-05,0.0179279342342183
