"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000100368.15",1408.33601263769,0.553777376300647,0.0812969212624856,6.81178779836755,9.63932236217605e-12,2.38438277950787e-07
"ENSG00000185215.11",4540.63004115212,0.652402446362975,0.0995957695581012,6.55050359325135,5.73433768942382e-11,7.09222885427938e-07
"ENSG00000183484.12",520.388289315291,0.375918679538832,0.0617254684110414,6.09017135415675,1.12789898122042e-09,9.29990306648943e-06
"ENSG00000140678.17",2996.46555389445,0.585780360315998,0.0981141311711908,5.97039746796433,2.36676284108301e-09,1.46360614092573e-05
"ENSG00000075618.18",476.345213330166,0.562544490043077,0.0962238749252593,5.84620490995636,5.02914486570817e-09,1.77715610568796e-05
"ENSG00000132205.11",994.129479402985,0.456720127352151,0.0774584350486497,5.89632526225576,3.71685964889215e-09,1.77715610568796e-05
"ENSG00000162551.14",190.098706116039,0.897945860251208,0.153414456766649,5.85307199318919,4.82575102611284e-09,1.77715610568796e-05
"ENSG00000000938.13",564.390065406821,0.725926520588753,0.124919881749649,5.81113678960709,6.20500349917653e-09,1.91858708194538e-05
"ENSG00000105639.20",2392.6415563936,0.368077854120384,0.0639073458901222,5.75955469584406,8.4336128687596e-09,2.10866614369611e-05
"ENSG00000172724.12",226.473245998485,1.17637535730784,0.20431195003993,5.75774132192433,8.52468525103538e-09,2.10866614369611e-05
"ENSG00000140511.12",408.133657621429,0.752838147110279,0.131356317192807,5.73126716094857,9.96831152800678e-09,2.24160139960705e-05
"ENSG00000160255.18",1823.27686849814,0.511614715644137,0.0920935019432294,5.55538344018582,2.77003009095336e-08,5.70995536081853e-05
"ENSG00000148926.10",559.950628940459,0.753746169693143,0.136516209689628,5.52129429469801,3.36511611402435e-08,6.40303939973125e-05
"ENSG00000162415.7",896.823340860916,-0.408739938584043,0.0743003161086372,-5.50118707417623,3.77242677858479e-08,6.66533919964809e-05
"ENSG00000288928.1",796.337278143505,0.349936321614828,0.0677775892091037,5.16300927339306,2.43011096172251e-07,0.000400741498327786
"ENSG00000066336.12",580.177360646776,0.493228927344348,0.0968478340037124,5.09282352484457,3.52770030309968e-07,0.000459269445776177
"ENSG00000085265.12",1133.49330741759,0.641584164915006,0.12579409512896,5.10027250688736,3.39164811012041e-07,0.000459269445776177
"ENSG00000167207.14",327.881216631842,0.691561014877356,0.135783923257303,5.09309937647688,3.52256938768586e-07,0.000459269445776177
"ENSG00000255398.3",312.506446146546,2.54127385839716,0.49627203831494,5.12072746839797,3.04359240438989e-07,0.000459269445776177
"ENSG00000110876.10",504.101490105903,0.382791752713737,0.0756722549762159,5.05854824643523,4.22460369710991e-07,0.000522498985258554
"ENSG00000236653.3",471.886129662377,0.311058105882246,0.0620816986882765,5.0104638316056,5.42990031423066e-07,0.000639590543680045
"ENSG00000262583.2",657.905791684913,-0.598759375479105,0.119842696828447,-4.99621079402293,5.84677498811625e-07,0.000657390118663834
"ENSG00000182541.18",2995.08757125638,0.300509031347828,0.0605620465741602,4.96200257994658,6.97700686191127e-07,0.000693100499466496
"ENSG00000185947.15",798.797506360398,0.303306035095908,0.060963688780271,4.97519164545803,6.51831188299925e-07,0.000693100499466496
"ENSG00000205795.5",159.40735119206,-0.50750191409673,0.102293657867477,-4.96122559967704,7.004977557674e-07,0.000693100499466496
"ENSG00000069424.16",2336.83679623483,0.34101903286121,0.0694633227893126,4.9093394782675,9.13836658089595e-07,0.000724918792040054
"ENSG00000106333.13",549.464754925169,0.508942225386256,0.103305589730674,4.92657005988843,8.36856148914868e-07,0.000724918792040054
"ENSG00000115956.10",1559.90554722328,1.08177221032956,0.219591398467724,4.92629591995863,8.38030518717865e-07,0.000724918792040054
"ENSG00000125538.12",478.794016701651,1.82057792347433,0.370515470877761,4.91363537171965,8.94029524053188e-07,0.000724918792040054
"ENSG00000131203.13",647.803803740624,0.689962757071428,0.14068639786187,4.90426059347153,9.37799213505891e-07,0.000724918792040054
"ENSG00000137462.9",1049.40851373142,0.605184224974409,0.122809078272701,4.92784599873456,8.31411062864573e-07,0.000724918792040054
"ENSG00000141504.12",1013.78039080314,-0.336140670184848,0.0683863363011136,-4.91531917581866,8.86379306532974e-07,0.000724918792040054
"ENSG00000148584.15",2719.48144887606,-0.344465538306068,0.0706717035987848,-4.87416491700351,1.09269681417898e-06,0.000819059042288826
"ENSG00000141480.18",2181.74789013732,0.28493509193927,0.0587182523768115,4.85258127423074,1.21864815737908e-06,0.000886602377086148
"ENSG00000160883.11",393.00472540432,0.637547667051324,0.132090485695987,4.82659794679437,1.38885103403595e-06,0.000981560547940378
"ENSG00000141526.18",2085.08900574982,0.501600413262709,0.104065429698594,4.82004845139735,1.43523360047758e-06,0.000986164953928149
"ENSG00000090402.8",19286.1931785539,-0.583097526533839,0.121984161184069,-4.78010850649676,1.75200610915781e-06,0.00117128711124669
"ENSG00000154451.15",2147.27534514519,0.948604568799037,0.199511358608782,4.75463941208049,1.98800919473756e-06,0.00126090757541098
"ENSG00000227039.7",295.000066002996,0.637268452298041,0.134009485345595,4.75539810226565,1.98055738992355e-06,0.00126090757541098
"ENSG00000129667.13",2030.09697538495,0.273102917476002,0.0575373035062593,4.74653660900691,2.06929285733638e-06,0.00127965070297682
"ENSG00000163734.4",161.04352401232,1.03376967625297,0.218029999600041,4.74141025615435,2.12235667255153e-06,0.00128045401590816
"ENSG00000229023.1",174.69444828991,0.918365470354942,0.193997932043364,4.73389309196174,2.20253770389234e-06,0.00129718982484478
