"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000100368.15",1408.33601263769,0.539293898515068,0.0768058902361233,7.02151744947066,2.19471399614402e-12,5.68387030721379e-08
"ENSG00000137462.9",1049.40851373142,0.588284654193722,0.086893564199419,6.77017520933565,1.28626529518088e-11,1.66558493072972e-07
"ENSG00000249437.8",3875.8759981483,0.353731145483269,0.0533504932569118,6.63032568002437,3.34947021700466e-11,2.89148598933289e-07
"ENSG00000185215.11",4540.63004115212,0.63919490230768,0.0977396519575997,6.53977059980701,6.16132665576303e-11,3.98915094327377e-07
"ENSG00000148926.10",559.950628940459,0.758926186459231,0.11831170372981,6.41463323182636,1.41162291920645e-10,7.31164207232172e-07
"ENSG00000162551.14",190.098706116039,0.939503006534689,0.152329781469996,6.16755960304282,6.93519750099212e-10,2.64211068223935e-06
"ENSG00000183484.12",520.388289315291,0.378204292324324,0.0613676737109646,6.16292372602597,7.1413911405033e-10,2.64211068223935e-06
"ENSG00000091106.19",127.148525129732,0.732109541584609,0.119610398586882,6.12078506746905,9.31154351634613e-10,2.67944837762591e-06
"ENSG00000132205.11",994.129479402985,0.445652395334632,0.0728044083214864,6.12122817298014,9.28568211685345e-10,2.67944837762591e-06
"ENSG00000075618.18",476.345213330166,0.572434233757759,0.0945332868279317,6.05537216535903,1.40093390662201e-09,3.37523726968495e-06
"ENSG00000105639.20",2392.6415563936,0.381304697490729,0.0630082829907229,6.05165986743158,1.43360915771621e-09,3.37523726968495e-06
"ENSG00000172724.12",226.473245998485,1.1444482646187,0.191834804234268,5.96580098792245,2.4343684913988e-09,4.84963655309585e-06
"ENSG00000182541.18",2995.08757125638,0.296789537827426,0.0497293681534812,5.96809388189764,2.40041247732048e-09,4.84963655309585e-06
"ENSG00000160255.18",1823.27686849814,0.49742589914663,0.0839949072945967,5.92209593615004,3.17864088704894e-09,5.88003154948525e-06
"ENSG00000134184.13",183.806847274537,2.57291139645212,0.437588436738,5.87975179516139,4.10882129038827e-09,6.65064086115472e-06
"ENSG00000140511.12",408.133657621429,0.7238457311194,0.122918116993108,5.88884493861866,3.88904122258837e-09,6.65064086115472e-06
"ENSG00000000938.13",564.390065406821,0.712957516385221,0.122127916545595,5.83779316434213,5.28967663147334e-09,8.05835561187627e-06
"ENSG00000262583.2",657.905791684913,-0.607870924672732,0.104480592780125,-5.81802714262897,5.9546234432451e-09,8.56737988517564e-06
"ENSG00000106333.13",549.464754925169,0.498019814569824,0.0867811133503536,5.73880416305807,9.53473971180721e-09,1.29963520555991e-05
"ENSG00000141506.15",1304.43727708843,0.387426161451045,0.0683219645366974,5.67059457494009,1.42302787755011e-08,1.84267879863964e-05
"ENSG00000162415.7",896.823340860916,-0.392876878065073,0.0701266390060421,-5.6023913826987,2.11414517235857e-08,2.60724436541629e-05
"ENSG00000149294.17",1475.05375932343,-0.295390964249455,0.0533893790491778,-5.53276643239034,3.15219103001272e-08,3.71070196796679e-05
"ENSG00000148584.15",2719.48144887606,-0.35413832102568,0.0646032241607867,-5.48174376164707,4.21153924407527e-08,4.74219318882875e-05
"ENSG00000140678.17",2996.46555389445,0.575520899546753,0.105574276935143,5.45133640745,4.99926977503336e-08,5.39462869307558e-05
"ENSG00000224397.8",346.615889010291,0.461265931298286,0.0847749433265138,5.44106446077708,5.29631439509842e-08,5.48655800817036e-05
"ENSG00000148848.15",363.341351416833,0.851702404056745,0.158505562453595,5.37332817140784,7.72964629236892e-08,7.69932229537578e-05
"ENSG00000110876.10",504.101490105903,0.376997893083756,0.0704560349948156,5.35082471092073,8.75542990023921e-08,8.39807865023686e-05
"ENSG00000205795.5",159.40735119206,-0.51561900813645,0.0969759506782212,-5.31697812220826,1.05504748155199e-07,9.75843559901195e-05
"ENSG00000278702.1",299.08491526316,0.256384591893512,0.0482957634361843,5.30863524359204,1.10449115669256e-07,9.86348688828407e-05
"ENSG00000149781.13",739.936671727393,0.326647595551032,0.0618331979490045,5.28272200671922,1.27278452419918e-07,0.000109875245359034
"ENSG00000138796.18",3228.11960806006,-0.315328139628773,0.0600124269117022,-5.25438073172284,1.48523354951229e-07,0.000124079285371836
"ENSG00000255398.3",312.506446146546,2.34664294483804,0.449847032515759,5.21653534472483,1.82300802724555e-07,0.000147538318405017
"ENSG00000169403.12",844.128153031817,0.283808986028589,0.0546319432228772,5.19492753297751,2.04799600673752e-07,0.000160724244189358
"ENSG00000129667.13",2030.09697538495,0.275259442525027,0.0530625923239185,5.18744807725782,2.13195339536655e-07,0.000162392144215302
"ENSG00000154451.15",2147.27534514519,0.929325926070047,0.179595673003498,5.17454519102999,2.28466810242277e-07,0.000169052384332985
"ENSG00000066336.12",580.177360646776,0.479311081268166,0.0928610150988496,5.16159640036181,2.44852745034244e-07,0.000171699023136034
"ENSG00000172915.20",3299.62627149545,-0.196476296568546,0.0380675626245544,-5.16125233722778,2.45303261102527e-07,0.000171699023136034
"ENSG00000160883.11",393.00472540432,0.619888260762703,0.120315355819009,5.15219571552617,2.57454139870574e-07,0.00017546177143074
"ENSG00000140105.18",2931.76953115338,0.491867466188301,0.0955770792773002,5.14629103449828,2.6568711982909e-07,0.00017642987254702
"ENSG00000160972.10",1962.54047122887,-0.21012266997746,0.0409175455179435,-5.13527063555939,2.81738295256821e-07,0.000181806094710686
"ENSG00000163734.4",161.04352401232,0.980505128646707,0.191085020381218,5.13125061656106,2.8782337953271e-07,0.000181806094710686
"ENSG00000156804.7",5133.89978654763,-0.461529985718892,0.0909725072871642,-5.07329081589479,3.90994250464394e-07,0.000235487653454114
"ENSG00000163162.9",2368.72466093472,0.218799376844239,0.0430982632712847,5.07675623648667,3.8393291844395e-07,0.000235487653454114
"ENSG00000107968.10",804.072413892863,0.360981089811179,0.0712172600680094,5.06873038174253,4.00478042154802e-07,0.000235717734902842
"ENSG00000100644.17",2852.73505781149,0.224721795114259,0.0444370611882266,5.0570804887925,4.25723588759139e-07,0.000239682380471395
"ENSG00000167207.14",327.881216631842,0.651847580925613,0.128877272671505,5.05789397473598,4.23911999141301e-07,0.000239682380471395
"ENSG00000255036.6",156.68056278203,-0.584504233755185,0.11567929462576,-5.05279908255097,4.35381827976175e-07,0.000239904650658021
"ENSG00000229023.1",174.69444828991,0.907047220145158,0.179735933314007,5.04655470623397,4.49848129456019e-07,0.000241553063956404
"ENSG00000288928.1",796.337278143505,0.357332598753046,0.0708497404556941,5.04352727977182,4.57027574865387e-07,0.000241553063956404
"ENSG00000135604.10",501.214124449704,0.293859637689559,0.0583865233772559,5.0330045478274,4.82851666933822e-07,0.000245193970004944
"ENSG00000183696.14",939.071535973852,0.359509873134049,0.071392404064034,5.03568800977193,4.76135530770321e-07,0.000245193970004944
"ENSG00000170325.16",689.381226320399,-0.2818568336844,0.0560639315411879,-5.02741826939717,4.9712725154928e-07,0.000247588491550447
"ENSG00000099834.19",14366.9712099362,-0.354653544695873,0.0706991035922405,-5.0163796522987,5.26542328094738e-07,0.000257290437981085
"ENSG00000025708.14",2612.4369502969,0.520362232508303,0.104227289934846,4.99257183827371,5.95805414358478e-07,0.000260393345630326
"ENSG00000114013.16",285.541309092994,0.477146610936624,0.095617383342326,4.99016595369861,6.03274412611768e-07,0.000260393345630326
"ENSG00000154319.16",128.213014088894,0.527365483506062,0.105602303044483,4.99388240883266,5.91774372178617e-07,0.000260393345630326
"ENSG00000181778.5",297.043479033042,-0.748251787189592,0.14993619811128,-4.99046792312458,6.02332027987781e-07,0.000260393345630326
"ENSG00000227039.7",295.000066002996,0.6191991524313,0.123780451056195,5.00239857867532,5.66213719455116e-07,0.000260393345630326
"ENSG00000236653.3",471.886129662377,0.301667204033666,0.0603124929507219,5.00173661002775,5.68161795906099e-07,0.000260393345630326
"ENSG00000249138.1",150.984733528468,0.834003499561222,0.167043007016937,4.99274716406811,5.95264619123284e-07,0.000260393345630326
"ENSG00000085265.12",1133.49330741759,0.619629207100169,0.124717593360201,4.96825820965448,6.75569679029777e-07,0.000282281135704236
"ENSG00000167208.16",512.669724933123,0.374546809391596,0.0753888811612298,4.96819694923678,6.7578308802466e-07,0.000282281135704236
"ENSG00000188215.10",1094.94738367665,0.242948439267789,0.0491562853888084,4.94236774292757,7.71794608066702e-07,0.000317268837455737
"ENSG00000185947.15",798.797506360398,0.29700810670257,0.0601376206744282,4.93880707902473,7.86019261349314e-07,0.000318067606725383
"ENSG00000261373.1",66.6126852937675,0.628093445346845,0.127586635277464,4.92287804267999,8.52806038377093e-07,0.000334635920937727
"ENSG00000289273.1",231.259966292143,0.560025831345206,0.1137587888692,4.9229236431932,8.5260726570437e-07,0.000334635920937727
"ENSG00000017427.17",1331.74045982827,0.427594759596988,0.0869848689874004,4.91573723769043,8.84489669509672e-07,0.000336860492072963
"ENSG00000172817.4",743.522443005381,0.330318828130525,0.0671675064341192,4.91783669912647,8.75058621105966e-07,0.000336860492072963
"ENSG00000162688.17",1237.73578197342,-0.228011552159096,0.0467859743556799,-4.87350226855785,1.09637008317157e-06,0.000411504237883728
"ENSG00000152766.6",286.415151381036,0.692963969817201,0.142538990014092,4.86157485575483,1.16455526301161e-06,0.000430852174306783
"ENSG00000131203.13",647.803803740624,0.686671801101207,0.141774005755155,4.84342526292933,1.27619737832235e-06,0.000465506474701298
"ENSG00000090402.8",19286.1931785539,-0.579002076172508,0.120033161101401,-4.82368431239914,1.40930414224487e-06,0.000506918870498023
"ENSG00000115207.14",1739.50080042807,-0.114157610670251,0.0239527839849092,-4.76594331340244,1.8797210684809e-06,0.000666863236048197
"ENSG00000140379.9",135.945513841605,0.87467248115348,0.183810428694144,4.75855742988834,1.94981419414231e-06,0.000682382270268885
"ENSG00000118363.13",948.414288371801,0.226494997295403,0.0476594526378562,4.7523625379511,2.01053455093534e-06,0.000694250984001647
"ENSG00000109919.10",1395.6144046,-0.291519097104315,0.0614405698143403,-4.7447329669178,2.08781571197564e-06,0.000711450675115067
"ENSG00000198019.13",129.402564159857,1.04787026546965,0.220977829576271,4.7419701219754,2.11649843715055e-06,0.000711858136692531
"ENSG00000213088.12",279.925089727142,0.392617954775874,0.0830220663547894,4.72907953288041,2.2554002584459e-06,0.000748850716579897
"ENSG00000049656.14",2575.46336636028,0.245180564921182,0.051881727228493,4.72575949218843,2.29256863941575e-06,0.000751556235741635
"ENSG00000122679.8",308.203942682573,0.502053167900098,0.106479664152509,4.7150145701156,2.41693453567038e-06,0.000779162976979045
"ENSG00000141504.12",1013.78039080314,-0.331800424431337,0.0704308380623198,-4.71101059649109,2.46491417997588e-06,0.000779162976979045
"ENSG00000279440.1",244.513065997509,0.57463827186635,0.121982252777055,4.71083505005117,2.4670385401298e-06,0.000779162976979045
"ENSG00000142185.18",851.172165293117,0.310205077502576,0.0659356123165914,4.7046666680385,2.54281064760512e-06,0.000793418194598521
"ENSG00000069424.16",2336.83679623483,0.321975892110539,0.0687197954642173,4.68534415644751,2.79489895357522e-06,0.000841654570926639
"ENSG00000122862.5",1148.78196663663,0.399028365646175,0.0851459389808163,4.68640513478955,2.78045608111232e-06,0.000841654570926639
"ENSG00000168502.17",1548.76022124461,-0.281429114427497,0.0600088830164101,-4.68979091563055,2.73484356134822e-06,0.000841654570926639
"ENSG00000101680.16",302.317550968603,-0.384953073500112,0.0823523056391696,-4.6744662521873,2.9471909174989e-06,0.000877314372199846
"ENSG00000105281.12",1431.22550836223,0.225117683507368,0.0482449361992691,4.66614117961626,3.06908867716811e-06,0.000903218847287498
"ENSG00000146070.17",626.700787699224,0.3692893705879,0.0792057635897291,4.6624052827866,3.12534940795972e-06,0.000909441561430795
"ENSG00000140030.6",289.681935726819,0.306670109290592,0.0659973853645984,4.64670088968544,3.37285664482916e-06,0.000970558237642062
"ENSG00000277632.2",186.273535810442,0.968037628640982,0.209385970930438,4.62322105124504,3.77826716101092e-06,0.0010752699223721
