"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FCAMR",38.6000754806197,1.72110881173655,0.300822674335196,5.72134004040791,1.05687132776307e-08,0.000154979611503176
"DTX1",63.0848320645362,1.45750848983894,0.264945949141369,5.50115408279462,3.77313283623365e-08,0.000276646099552651
"RFTN1",390.798894236694,0.712816867680982,0.151509642623552,4.70476238566599,2.54161797458725e-06,0.0124234286597825
"RGS13",54.0192635840551,1.38023279433698,0.30716821416018,4.49341022511277,7.00915773871403e-06,0.0256955722701256
"PHACTR1",99.8787738137903,0.656002800413824,0.156167903628875,4.20062500149059,2.66179156455562e-05,0.0336987130192183
"STK17B",1888.1272361651,0.484428962290378,0.114720043937408,4.22270551565239,2.41387122319214e-05,0.0336987130192183
"BASP1",332.143547150293,0.680672752408895,0.156758999344668,4.34216061122139,1.41088329527936e-05,0.0336987130192183
"IL10RA",555.822034515379,0.538362924687187,0.126290675959517,4.26288734775448,2.0180226763705e-05,0.0336987130192183
"S1PR2",81.5883935659492,0.723870707543025,0.173236133665835,4.17852033652136,2.93411764417383e-05,0.0336987130192183
"SLC9A7",101.620967512178,0.673918038794113,0.160747436275776,4.19240302929591,2.76015076270769e-05,0.0336987130192183
"TMEM156",78.6647433649752,0.897971469318402,0.206475498544202,4.34904613694959,1.36730947200041e-05,0.0336987130192183
"PASK",251.846407531354,0.471637190554981,0.112943916135859,4.17585299581478,2.96871498251539e-05,0.0336987130192183
"MAP4K1",134.221188435796,0.905030339363227,0.216803903607943,4.17441902245376,2.98747455844134e-05,0.0336987130192183
"DOK3",161.528394654295,0.734808898682902,0.177358673623216,4.14306717383296,3.42691514505283e-05,0.0358944883478962
"RASSF2",515.301974442998,0.611761543272953,0.150050706515837,4.07703207454331,4.5614202554795e-05,0.0445924444175676
"POU2F2",145.089523212758,1.15415238445635,0.285568710223726,4.04159259448328,5.30894100022501e-05,0.0486564442670622
"EML6",126.487503503494,0.993449635328069,0.255616686524555,3.88648193838721,0.000101707490225267,0.0571113139508119
"ZNF331",214.950255800828,0.719720372900397,0.184675578283593,3.89721467012371,9.73053610630446e-05,0.0571113139508119
"WIPF1",837.103223464447,0.58986386515571,0.152153372327751,3.87677155051873,0.000105851659396847,0.0571113139508119
"P2RY8",151.863626262371,0.758967149856419,0.190934230517401,3.97501876850337,7.03737061524275e-05,0.0571113139508119
"FBXO41",79.0270578526469,0.507443142581529,0.131138575963224,3.8695184758132,0.000109050517636575,0.0571113139508119
"IL16",539.294324199052,0.680059258339161,0.175309937197151,3.87918260203572,0.000104808058440048,0.0571113139508119
"TAGAP",261.741222184887,0.675114639509159,0.171844590378534,3.92863480905647,8.54294561996098e-05,0.0571113139508119
"GCSAM",72.3639080743646,1.0487580412246,0.269188638373639,3.89599667935801,9.77957284000299e-05,0.0571113139508119
"C16orf54",98.7632407317132,0.687162094749189,0.174749084110204,3.93227866256417,8.41444434742018e-05,0.0571113139508119
