"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WIPF1",837.103223464447,0.391691019899767,0.0791380098616146,4.94946765258187,7.44167440895953e-07,0.00640501601025811
"TMEM156",78.6647433649752,0.671699129422898,0.138178210856848,4.86110744420315,1.1673087149661e-06,0.00640501601025811
"PASK",251.846407531354,0.427434088787473,0.0884174391528704,4.8342735650651,1.33632714589153e-06,0.00640501601025811
"DUSP2",110.913715552999,1.11444883425487,0.238850163188824,4.66589103133178,3.07282523459024e-06,0.0109910873192392
"PARP1",1514.49459881225,0.287286088650606,0.0621718532400262,4.62083842895086,3.8219234019192e-06,0.0109910873192392
"MUC17",1694.80515127275,1.54548284417136,0.352752199744187,4.38121390962873,1.18019933516112e-05,0.01559463193262
"PHACTR1",99.8787738137903,0.512414033282068,0.117674513018547,4.35450311318734,1.33369085438604e-05,0.01559463193262
"DOK3",161.528394654295,0.528669762342783,0.12153468457137,4.34994968068007,1.36168775055783e-05,0.01559463193262
"STK17B",1888.1272361651,0.403557344174075,0.0899784557233419,4.48504412450575,7.2898847329569e-06,0.01559463193262
"KMT2A",1694.8532765051,0.186829247087753,0.0427361413851034,4.37169199259709,1.23287368787306e-05,0.01559463193262
"S1PR2",81.5883935659492,0.617532300379663,0.141347447086165,4.36889602967655,1.24876196736538e-05,0.01559463193262
"TAGAP",261.741222184887,0.563182026909912,0.128637358323606,4.37805964184327,1.19740586397809e-05,0.01559463193262
"TUT4",517.887349070652,0.259374043960725,0.0597317707420331,4.34231298919461,1.40990482734585e-05,0.01559463193262
"PLEKHG2",222.603756185218,0.46255225336174,0.106982958497553,4.32360686092188,1.53498733436303e-05,0.0157654163434329
"IL10RA",555.822034515379,0.472033342892784,0.110086200783597,4.28785206077452,1.80409177945828e-05,0.0172940237978871
"RFTN1",390.798894236694,0.493086561646482,0.117598364080043,4.19297126710763,2.7532432728553e-05,0.0209299484403444
"TNFRSF1B",560.338802477047,0.300516141606102,0.0716888014861688,4.19195376929382,2.76562362032508e-05,0.0209299484403444
"IL16",539.294324199052,0.506825318634817,0.120497461148946,4.20610786154518,2.59806272602994e-05,0.0209299484403444
"PPP1R15A",1082.19490578091,0.734238106202493,0.174424982537594,4.20947788281556,2.55961495798681e-05,0.0209299484403444
"ZNF331",214.950255800828,0.656467996618381,0.158172932842798,4.15031816645152,3.3201343688042e-05,0.0238701060445178
"FGD3",179.91108573089,0.406981877315643,0.0984672376152496,4.13317045519122,3.57793170575744e-05,0.024498609522422
"NUGGC",134.274565173362,0.743706583128389,0.181387764353409,4.10009233963202,4.12985321680758e-05,0.0269923451838528
"TMED8",494.316562420085,0.29151370223257,0.0713996193256906,4.0828467292357,4.44873655377592e-05,0.0278123403942365
"FCAMR",38.6000754806197,1.07177384458117,0.264008678428043,4.0596159602128,4.91534927302309e-05,0.0290627595745516
"BASP1",332.143547150293,0.499130275895738,0.123145882039488,4.05316253884712,5.05298692095272e-05,0.0290627595745516
"SNX29",308.564922269888,0.272497345851789,0.0674506938266331,4.03994874466647,5.34628838823169e-05,0.0295670310516859
"PELO",245.558676841137,-0.269380750734617,0.066893521334612,-4.02700807731636,5.64910926447936e-05,0.0300846452273884
"RASSF2",515.301974442998,0.45046589799264,0.112273009920847,4.01223676385108,6.0146130827761e-05,0.0308871862561563
"LPXN",372.772335034538,0.301319712010037,0.075692492793818,3.98084011885847,6.86721286169427e-05,0.0318527915284845
"DNMT1",696.480655827622,0.251836923431681,0.0632112941061582,3.9840494802834,6.77507562367292e-05,0.0318527915284845
"DOCK2",628.857748807657,0.381186825099586,0.0954605985619636,3.99313256822035,6.5206088177434e-05,0.0318527915284845
"FBXO41",79.0270578526469,0.440127878510926,0.111336541651251,3.95313049950463,7.7135340340973e-05,0.0346602830863391
"MOB3A",507.72219068106,0.280787054000861,0.0711816476129318,3.94465516628263,7.99148937549509e-05,0.0348210987061345
"ENSG00000274322",97.9399623254963,0.640264562571703,0.163551226250541,3.91476467190099,9.04924242580656e-05,0.0382703108354919
"SEMA4A",191.518635186825,0.464829738200821,0.119029747330604,3.9051560523754,9.41646003806961e-05,0.0386855082535437
"ENSG00000225889",36.6316778269963,0.660984335048489,0.170517657131831,3.87633953085262,0.000106039687928613,0.0423540186868201
"ITGA4",1013.85916770851,0.329889277383494,0.0852558751965923,3.86940227430426,0.000109102501220096,0.0423995909471287
"RAC2",589.434756297692,0.358657151613384,0.0931826615343543,3.84896874276504,0.00011861614039699,0.0441539191648948
"NCOA3",1302.53467430129,0.187469458099437,0.0487361442237313,3.84662063619206,0.000119758178415112,0.0441539191648948
"MYBL2",296.412289323866,0.482930217250433,0.129149106547602,3.73932294353454,0.000184516557084734,0.0468181409427587
"MAP4K2",154.119711759406,0.396257618328032,0.105144811733572,3.76868446283505,0.00016411018511685,0.0468181409427587
"FANCA",248.709969938831,0.354818118275536,0.0936093944413845,3.79041142604243,0.000150397958172156,0.0468181409427587
"KLHL6",553.670450246767,0.510689093679964,0.134104897160889,3.80813157827694,0.00014002076691129,0.0468181409427587
"TACC3",355.24117856229,0.299271465838297,0.0794642518243189,3.76611443470118,0.000165807818408769,0.0468181409427587
"ANXA4",4493.46011538443,-0.249957793035598,0.0664562661185778,-3.76123739166446,0.000169074869873135,0.0468181409427587
"CD38",336.023681107508,0.431169235470829,0.115178958347843,3.74347225965259,0.000181494648015126,0.0468181409427587
"CR1",191.056884165816,0.722858605385741,0.192163991035068,3.76167564741007,0.000168778831498057,0.0468181409427587
"TDGF1",68.1933024652294,-0.682740810270242,0.182710602621253,-3.73673339409601,0.000186426406032955,0.0468181409427587
"CLDND1",903.953259931332,0.200642355986649,0.0536424670792304,3.7403640606294,0.000183753906979703,0.0468181409427587
"P2RY10",170.080552879979,0.582327028645069,0.152706369790007,3.81337746058566,0.0001370805073196,0.0468181409427587
"ENSG00000277701",236.018082622458,0.420939389313032,0.112784603283623,3.73224160973888,0.000189783334431362,0.0468181409427587
"PIK3AP1",506.248886887876,0.389865096752352,0.10465602684232,3.7252044484714,0.000195156986135921,0.0468181409427587
"SAMSN1",350.051053592915,0.372986477968279,0.0988774386298846,3.77221015366743,0.000161807880295863,0.0468181409427587
"C16orf54",98.7632407317132,0.643276331287117,0.170242935540783,3.77857870720878,0.000157726002439376,0.0468181409427587
"PIK3CG",471.591813184987,0.446880766627815,0.117522208856679,3.80252184651154,0.000143230631694881,0.0468181409427587
"ARHGAP25",262.006218087903,0.335227662022683,0.0883868748610052,3.79273124601195,0.000148999388696816,0.0468181409427587
"WDR62",72.4140878927226,0.435444388770899,0.116901416539576,3.72488547752954,0.000195403910976219,0.0468181409427587
"BTK",215.465859635229,0.359107909671451,0.0940221667670695,3.81939623409345,0.00013377872103958,0.0468181409427587
"MME",108.467629934263,1.08464520823984,0.291510975707561,3.72076970895236,0.000198616496106008,0.0468181409427587
"CHST11",238.947579622138,0.333310557483052,0.0887551260840489,3.75539500859269,0.00017306830197329,0.0468181409427587
"MAP4K1",134.221188435796,0.510945769432495,0.137014033295405,3.72914917649993,0.000192127391580864,0.0468181409427587
"PTPN6",689.695073068758,0.215226531024307,0.0581758292762467,3.69958681641319,0.000215950759872614,0.0500831609065857
"MYO5A",604.863669234172,0.261021707848576,0.070792537976666,3.6871358946703,0.00022679225790631,0.0517626329592831
"RASSF5",394.046825047855,0.379012474031914,0.103058294563604,3.67765132963656,0.00023539142535115,0.0528858328925654
"CEP250",465.995267376065,0.272255275116141,0.0745405637895055,3.65244453858654,0.000259755709650928,0.0529195066774165
"WAS",145.888911304021,0.357197436712248,0.097733132037081,3.65482441079166,0.000257358054608173,0.0529195066774165
"RABAC1",866.524320406209,-0.209054451016571,0.0570673120946094,-3.66329591045026,0.000248990615388236,0.0529195066774165
"ENSG00000261553",190.994051895553,0.809525695542144,0.222114093798473,3.64463903077053,0.000267767355531383,0.0529195066774165
"ATG3",1019.75348790778,-0.132528189383027,0.0361722756649711,-3.66380568948738,0.000248495327492941,0.0529195066774165
"CISD1",504.947304826648,-0.245930300547667,0.0675581237404461,-3.64027724471028,0.00027234463412816,0.0529195066774165
"SLC9A7",101.620967512178,0.515563955186317,0.141276975951758,3.64931335564805,0.000262942203764188,0.0529195066774165
"CYLD",1137.11542898993,0.219043482772196,0.0598706073433676,3.65861467741503,0.00025358226780564,0.0529195066774165
"RINL",88.8782662813615,0.406440805577046,0.110732875483356,3.67046194549638,0.000242112514846867,0.0529195066774165
"PGRMC1",2407.65015781637,-0.13638405912556,0.0374361119646838,-3.64311494885529,0.000269358474563036,0.0529195066774165
"CDA",312.365824406816,-0.836343785568923,0.230411674208381,-3.6297804286277,0.00028366241090945,0.0542885947927981
"ITPRIP",181.391592959004,0.412376007752267,0.11380805628534,3.62343423841945,0.000290717142989461,0.0542885947927981
"PACS1",334.107634652992,0.289088305753044,0.0797689820731368,3.62406913363882,0.00029000403279029,0.0542885947927981
"RARS1",1433.63486745961,-0.173693347985855,0.0480490163708832,-3.61491995268211,0.000300440437214125,0.0546839626164798
"VIPR1",1416.40395031455,0.24151914046658,0.0668105410754417,3.61498554837117,0.000300364376475583,0.0546839626164798
"SEPTIN6",487.504060791182,0.368086324691267,0.102128295630266,3.60415614908377,0.000313168745477634,0.0555932517434926
"PRORSD1P",48.0539715640401,-0.476551185988044,0.132194251856154,-3.60493122277812,0.000312235605938816,0.0555932517434926
"RUBCN",419.783487710192,0.249348897526844,0.0693702280163336,3.59446558930343,0.000325058101283869,0.0563133787754307
"CLTA",1924.3801735086,-0.14662737239211,0.0407626746121614,-3.59709890941171,0.000321786145747839,0.0563133787754307
"SECISBP2",1277.57291977625,0.128436209061395,0.0358857596111988,3.57902996767872,0.000344871924301362,0.0590346833277296
"DTX1",63.0848320645362,0.796625217718809,0.222891447288886,3.57405018186417,0.000351501518118224,0.0594616509296699
"ARHGAP19",336.601836082346,0.220510737517067,0.0623024311477379,3.5393600772042,0.000401098340651795,0.060218144332064
"EML6",126.487503503494,0.81294131258745,0.230484653679102,3.52709518664651,0.000420145689188274,0.060218144332064
"ODC1",2193.21658889466,0.40285590208643,0.114260447637369,3.52576863137262,0.000422255692090804,0.060218144332064
"SPTSSA",1286.41228944851,-0.246370311848571,0.0693102260891231,-3.55460262864781,0.000378550740665759,0.060218144332064
"RNF44",769.755613970077,0.199222107862845,0.0560955591899343,3.55147734936196,0.00038307496310596,0.060218144332064
"REL",823.471231669512,0.331703951245037,0.0936061640969841,3.54361226576236,0.000394685231016792,0.060218144332064
"SDCBP",3632.1808986936,-0.188699592963472,0.0532008670623013,-3.54692702174371,0.000389752539381061,0.060218144332064
"RELT",109.986693386521,0.404526965835411,0.114050427079995,3.54691320490783,0.00038977298013442,0.060218144332064
"HCLS1",769.657488295714,0.322775992816857,0.0912129330634124,3.53870862361655,0.000402089413675248,0.060218144332064
"LDHA",10013.5295374757,-0.286112498815945,0.0810473047926367,-3.53019140547581,0.000415259130165025,0.060218144332064
"CORO1A",937.3124325891,0.45823022291081,0.128535007843821,3.5650227171386,0.000363824674566484,0.060218144332064
"PVT1",158.766926699041,0.438093879937497,0.123522503402692,3.54667261324264,0.000390129074278474,0.060218144332064
"IQCN",149.684853422208,0.658493134824006,0.184886908212918,3.56159958100266,0.000368602251950358,0.060218144332064
"FLI1",362.286320096761,0.256079609234562,0.0726279438336135,3.52591021743953,0.000422030016192566,0.060218144332064
"TMEM131L",279.581727328002,0.469269920098428,0.132435682737783,3.54337977799806,0.00039503337617734,0.060218144332064
"LRRN3",43.0037247632585,0.976391990334083,0.276965920803895,3.5253145495305,0.000422980219593745,0.060218144332064
"TGIF2",112.515053784021,0.354526966476141,0.100828193395405,3.51614914973076,0.00043785493675272,0.0617246679957584
"FCF1",614.234573995891,-0.152997430818404,0.0435606987813773,-3.51228137055993,0.000444277369883104,0.062021983510186
"NCKAP1L",827.224764327742,0.300323756375142,0.0860410408791709,3.49047098113204,0.000482169974192044,0.0655941709249656
"SGTB",125.33844773249,0.261193900453086,0.0748044897028072,3.4916874841442,0.00047997947847894,0.0655941709249656
"MYCBP2",1764.00715661326,0.213019769389676,0.0610423153091002,3.48970657995207,0.00048355115919371,0.0655941709249656
"CD40",156.610106902242,0.412279943785161,0.118348728945262,3.48360263316259,0.000494713399154801,0.0664811585649241
"ARHGDIB",1496.49002043559,0.347321128605678,0.0998368882444481,3.47888575768979,0.00050350318426476,0.0670358545050276
"UGCG",1323.2582545233,0.279156797277668,0.0806070667821739,3.46318019525558,0.000533830761970879,0.0680836437044564
"MRPL15",825.305366654345,-0.21212639758634,0.0610961079398189,-3.4720116344447,0.000516573948874462,0.0680836437044564
"KIAA0040",765.708241735453,0.344083561922163,0.0993631590675611,3.46288871198436,0.000534409380124602,0.0680836437044564
"CD4",566.982108738307,0.331774161789261,0.0956735805268408,3.46777198012552,0.000524792380204269,0.0680836437044564
"MEF2D",994.65990848542,0.295328615924783,0.0852918012322258,3.46256746437662,0.000535047759830557,0.0680836437044564
"EMB",551.230937514696,0.419812616731015,0.121769798798084,3.44759226733338,0.000565607179870007,0.0711795536180037
"RGS13",54.0192635840551,0.995424768380544,0.288876875799326,3.44584441252417,0.000569278021146841,0.0711795536180037
"ARHGAP9",223.624201323389,0.40465595901477,0.117941333722205,3.43099358167243,0.000601374829333877,0.0745445575085501
"C1orf131",311.59226217906,-0.163264693209339,0.0476288452082905,-3.42785327872952,0.000608374163952489,0.0747676248160071
"RHBDF2",218.271427952957,0.309239519146641,0.0903203345678149,3.42380838851362,0.00061750143914515,0.075246213503967
"MDC1",344.00283830086,0.222080126077416,0.0649274442284281,3.42043536006273,0.000625209918466901,0.0753080485387707
"PKMYT1",89.3368857800876,0.328755011365676,0.0962816319223446,3.41451432429845,0.000638958336583213,0.0753080485387707
"FUCA1",3452.89171703098,0.397772017243826,0.116363220334807,3.41836549469268,0.000629984468617651,0.0753080485387707
"ST8SIA4",347.502080964202,0.30711199257008,0.089935598774493,3.41479899789339,0.000638290951544522,0.0753080485387707
"BOD1L1",1627.99358754994,0.155823277199594,0.0456884384280888,3.41056255281852,0.00064829011407359,0.0757866955306029
"B4GAT1",161.337212342424,-0.24933021869185,0.0731806494755969,-3.40705118741796,0.000656688102533864,0.0761493405349551
"HDAC2",1300.41801452921,-0.110987796828873,0.0326367189158691,-3.40070327274556,0.00067212742964815,0.077316162487286
"SULT1A1",1487.25700866266,0.53296069160197,0.156896589893329,3.39689149371775,0.000681559866752727,0.0777789628891862
"GSAP",297.792968546327,0.23779617142833,0.0704531708743215,3.37523731689131,0.000737520623080925,0.0809527407578673
"P2RY8",151.863626262371,0.512319513095187,0.151495352662326,3.38175068800371,0.000720254806424176,0.0809527407578673
"INPP4A",542.171407914304,0.203668469632579,0.0602865060135499,3.37834256950971,0.000729241740409001,0.0809527407578673
