"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PASK",251.846407531354,0.364456337178278,0.0684670533536409,5.3230907323529,1.02018826644652e-07,0.00149600407391717
"WIPF1",837.103223464447,0.335253421871361,0.071085577343102,4.71619468254756,2.40296517151861e-06,0.0176185406375745
"STK17B",1888.1272361651,0.396796741054043,0.0859442410801346,4.61690901062317,3.89497941680635e-06,0.0190386593893494
"TMEM156",78.6647433649752,0.55899352054072,0.123326710956062,4.53262327526008,5.82556574039027e-06,0.0213565240042707
"MUC17",1694.80515127275,1.4865765489139,0.35659652861355,4.16879142007837,3.06219055258326e-05,0.0471678012288032
"PYROXD2",92.3431998591435,0.63411027912125,0.15332474887176,4.1357333619481,3.53822840641595e-05,0.0471678012288032
"PLEKHG2",222.603756185218,0.395976463450832,0.0954038005677579,4.15053133202593,3.31704355237392e-05,0.0471678012288032
"KMT2A",1694.8532765051,0.179613462916181,0.0430079983955839,4.17628045053647,2.96314461691676e-05,0.0471678012288032
"TAGAP",261.741222184887,0.450655474132215,0.107707560475375,4.18406537241409,2.86341709391324e-05,0.0471678012288032
"PARP1",1514.49459881225,0.250922153464026,0.0597338731587776,4.20066773164121,2.66128920106634e-05,0.0471678012288032
"MOB3A",507.72219068106,0.283938549301771,0.0681922356544378,4.16379587172683,3.12999968862343e-05,0.0471678012288032
"DOK3",161.528394654295,0.472256524004022,0.120167902233269,3.92997227402107,8.49556572259547e-05,0.0713715430853759
"RFTN1",390.798894236694,0.361274250801105,0.0921013415647199,3.92257316411875,8.76082771097086e-05,0.0713715430853759
"DUSP2",110.913715552999,0.700596616469737,0.177757327034611,3.94130935786025,8.10380294457489e-05,0.0713715430853759
"TNFRSF1B",560.338802477047,0.289303901848663,0.072645758587294,3.98239219294578,6.82250746820756e-05,0.0713715430853759
"BASP1",332.143547150293,0.426554275944306,0.108207622516603,3.94199841031401,8.08055123060746e-05,0.0713715430853759
"IL16",539.294324199052,0.426595577318003,0.107894886906288,3.95380716871712,7.69174070873275e-05,0.0713715430853759
"PGRMC1",2407.65015781637,-0.142947737008694,0.0360233587107512,-3.96819569647822,7.24188546318453e-05,0.0713715430853759
"PHACTR1",99.8787738137903,0.415382079169078,0.107448335280982,3.86587728960932,0.000110690585613749,0.0811583373720011
"TUT4",517.887349070652,0.221805736736257,0.0573228305895693,3.86941353828779,0.000109097461172674,0.0811583373720011
"SECISBP2",1277.57291977625,0.136411426746737,0.0357673360277507,3.81385481549144,0.000136815862061033,0.0852612455378693
"S1PR2",81.5883935659492,0.528058740754878,0.137852747886708,3.83060003409473,0.000127831150285639,0.0852612455378693
"NCOA3",1302.53467430129,0.164995738793907,0.0430898493368533,3.82910920630191,0.000128607931549051,0.0852612455378693
"SNX29",308.564922269888,0.264179790491586,0.0693571773787488,3.80897551595765,0.000139543773384401,0.0852612455378693
"TMED8",494.316562420085,0.266345563803422,0.0704353362110356,3.78141964149086,0.000155936559281178,0.0914661482119676
"FBXO41",79.0270578526469,0.424686157285049,0.112866146001973,3.76274172839767,0.000168060736392843,0.0947862553255635
"SGTB",125.33844773249,0.264965784190421,0.0712624952164158,3.71816596353736,0.00020067442073235,0.0980896568539729
"IL10RA",555.822034515379,0.410953539527135,0.1102065454003,3.7289394929715,0.000192287312191941,0.0980896568539729
"DYNLT1",1003.51485005883,-0.1531202555837,0.0411701753565994,-3.71920338588394,0.000199852083105254,0.0980896568539729
