"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PASK",251.846407531354,0.364572285685213,0.0688557748331437,5.29472345011978,1.19196657929791e-07,0.00174789979188246
"WIPF1",837.103223464447,0.335853188851576,0.0712135043658326,4.7161446672566,2.403555642082e-06,0.014095672451437
"STK17B",1888.1272361651,0.395077788633266,0.084437599371757,4.67893203469511,2.88373004325635e-06,0.014095672451437
"TMEM156",78.6647433649752,0.556158209587078,0.121621878904107,4.57284671638385,4.81142131791861e-06,0.0176386705514896
"MUC17",1694.80515127275,1.45014127058139,0.35026242272035,4.14015656980476,3.47068853052728e-05,0.0534706704606537
"PYROXD2",92.3431998591435,0.633020493478024,0.154137966989743,4.10684340685607,4.01102956265133e-05,0.0534706704606537
"PLEKHG2",222.603756185218,0.395934958815286,0.0959654113260048,4.12580901123064,3.69433766539331e-05,0.0534706704606537
"KMT2A",1694.8532765051,0.17880002857813,0.0430397070324786,4.15430403471855,3.26279105230217e-05,0.0534706704606537
"TAGAP",261.741222184887,0.4495706578249,0.1081189008675,4.15811346783713,3.2088663457364e-05,0.0534706704606537
"PARP1",1514.49459881225,0.250458039164987,0.0600592098817724,4.17018538302482,3.04351959203848e-05,0.0534706704606537
"MOB3A",507.72219068106,0.281570117833119,0.0680780551423014,4.13598944982436,3.53428429082162e-05,0.0534706704606537
"DOK3",161.528394654295,0.471626410876146,0.120205752946129,3.92349283887858,8.72743607459651e-05,0.0800557842474689
"RFTN1",390.798894236694,0.360299050400563,0.0925070336178695,3.89482870987838,9.82681476032761e-05,0.0800557842474689
"DUSP2",110.913715552999,0.697127990069199,0.178460490655184,3.90634356943559,9.37032564245759e-05,0.0800557842474689
"TNFRSF1B",560.338802477047,0.287881682299979,0.0726099416541933,3.96476950320415,7.34669020563588e-05,0.0800557842474689
"BASP1",332.143547150293,0.424507788710781,0.108523174312169,3.91167869352657,9.16568014945482e-05,0.0800557842474689
"IL16",539.294324199052,0.424753864082354,0.107425270550775,3.95394735246761,7.68723312967581e-05,0.0800557842474689
"PGRMC1",2407.65015781637,-0.143129377251168,0.0361961093156107,-3.95427519579953,7.67670114525431e-05,0.0800557842474689
"PHACTR1",99.8787738137903,0.41648227459605,0.10760350628839,3.87052698338497,0.000108600334972674,0.0820482137237935
"SECISBP2",1277.57291977625,0.136757537741085,0.0355165850858467,3.85052609676662,0.000117864369790907,0.0820482137237935
"S1PR2",81.5883935659492,0.524812075728103,0.136365511992289,3.84856895310728,0.00011880985612194,0.0820482137237935
"TUT4",517.887349070652,0.221218987270557,0.0576109187428114,3.8398795245417,0.000123094701440498,0.0820482137237935
"CHAF1A",240.498106467896,0.231993757308634,0.0611222223684412,3.79557137026513,0.000147303809898725,0.0851992386315591
"FBXO41",79.0270578526469,0.426832011213955,0.112920618272228,3.77992981038195,0.000156872575221774,0.0851992386315591
"TMED8",494.316562420085,0.268345857020781,0.0704887868234056,3.80692971341759,0.000140702712319558,0.0851992386315591
"NCOA3",1302.53467430129,0.164785614276357,0.0433182239865023,3.80407133791319,0.000142337159855149,0.0851992386315591
"SNX29",308.564922269888,0.264210389938594,0.0698136207085072,3.78451063355891,0.000154011322994727,0.0851992386315591
"TDGF1",68.1933024652294,-0.664490073372525,0.176522614176966,-3.76433397199957,0.000166993576478467,0.0874569216242941
"SGTB",125.33844773249,0.264503528427055,0.0710266495647513,3.72400401888478,0.000196087801661441,0.0908809822009929
"PELO",245.558676841137,-0.249540566341813,0.0673112491921351,-3.70726393191006,0.000209510561833126,0.0908809822009929
"IL10RA",555.822034515379,0.40623676821913,0.108994014113427,3.72714750918678,0.000193659127280301,0.0908809822009929
"DYNLT1",1003.51485005883,-0.153305464486062,0.0413412861853034,-3.70828966953044,0.000208663878000748,0.0908809822009929
"P2RY10",170.080552879979,0.437495354022031,0.117604014863389,3.72007158539812,0.00019916631854618,0.0908809822009929
"C16orf54",98.7632407317132,0.54251386015954,0.14639552177936,3.70580912288554,0.000210716952730071,0.0908809822009929
"KLHL6",553.670450246767,0.429690157188263,0.116259452339533,3.69595889660106,0.000219058414358163,0.0917792168042315
"CLDND1",903.953259931332,0.17657600641596,0.0479490143863397,3.68257843619545,0.000230886795385403,0.0940478879869876
"FGD3",179.91108573089,0.343412366897628,0.0936379820950502,3.66744732440984,0.000244983998172498,0.0970931175459867
"RUBCN",419.783487710192,0.239590664484117,0.0655862613516634,3.65306177767122,0.000259131854788259,0.0999976189109218
"NUGGC",134.274565173362,0.614259790049168,0.169806757013688,3.61740487158384,0.000297571643129504,0.111886937816693
"FCAMR",38.6000754806197,0.84427010343331,0.23573753671097,3.58139868267326,0.000341759671013233,0.112380057762045
"RASSF2",515.301974442998,0.373831186279418,0.103645801530481,3.60681456228094,0.000309979021016865,0.112380057762045
"SDCBP",3632.1808986936,-0.177664802423901,0.0495049871336143,-3.58882635287597,0.000332169990879852,0.112380057762045
"RABEP1",1072.94980336865,0.158491547439919,0.044234937242189,3.58294952634766,0.000339736272472785,0.112380057762045
"PIK3CG",471.591813184987,0.427776200571492,0.119522773219297,3.5790350997514,0.000344865152706767,0.112380057762045
"BTK",215.465859635229,0.290850086870762,0.0808777335813683,3.59617009517394,0.000322936681797974,0.112380057762045
"MAP4K2",154.119711759406,0.369706540140628,0.10384244052361,3.56026436085705,0.000370481633433783,0.114253005384308
"RINL",88.8782662813615,0.367916998865294,0.103411643942489,3.55779083320545,0.000373986924334887,0.114253005384308
"CLTA",1924.3801735086,-0.127723878853752,0.0358709052023987,-3.56065390970986,0.000369932402688093,0.114253005384308
"LPXN",372.772335034538,0.254760407378151,0.0727892465524028,3.49997313400877,0.000465305051246973,0.114473935904469
"RHBDF2",218.271427952957,0.28662647553605,0.0827276652278685,3.46469920003851,0.000530824849292935,0.114473935904469
"SEPTIN6",487.504060791182,0.310446291954061,0.0890966521541215,3.4843766230076,0.000493284826482665,0.114473935904469
"ASXL2",1038.06942018068,0.141054556329392,0.0411959125954518,3.42399397033785,0.000617079901036952,0.114473935904469
"PRDM15",208.441800646594,0.331418457985994,0.0933214690866117,3.55136348827089,0.000383240741122388,0.114473935904469
"RARS1",1433.63486745961,-0.151976190828433,0.0440985414814603,-3.44628610658986,0.000568348287065204,0.114473935904469
"CEP250",465.995267376065,0.255860951888493,0.0747970242510429,3.42073704736891,0.000624516835267151,0.114473935904469
"CEP164",243.667544258981,0.190392624047206,0.0539130591195854,3.5314750666419,0.000413248819390533,0.114473935904469
"CYTH4",248.731956469208,0.314725326798359,0.0915687395271191,3.43703897666026,0.000588110966180008,0.114473935904469
"ENSG00000274322",97.9399623254963,0.50566173861957,0.143721199609833,3.5183517810338,0.000434236313996445,0.114473935904469
"RNF44",769.755613970077,0.182629120545328,0.0521304365076669,3.50331078694245,0.000459512986757078,0.114473935904469
"DNMT1",696.480655827622,0.200213468765241,0.0573505997707786,3.49104402683604,0.000481136960648676,0.114473935904469
"TACC3",355.24117856229,0.223186004624202,0.0647914087611698,3.44468516569684,0.000571724892742506,0.114473935904469
"CDA",312.365824406816,-0.785361534337886,0.227727713816353,-3.44868668453426,0.000563319922300522,0.114473935904469
"INPP4A",542.171407914304,0.199390197328383,0.0571455378102414,3.48916477066823,0.000484532379945597,0.114473935904469
"ENSG00000222001",45.8765068820054,-0.445312636182214,0.130064062269261,-3.42379461638157,0.00061753273240382,0.114473935904469
"PPP1R15A",1082.19490578091,0.520886959518052,0.147475385573241,3.53202642931462,0.000412388137303296,0.114473935904469
"SPNS2",320.514911599342,-0.660793273722966,0.189749758996185,-3.48244591834371,0.000496855569357851,0.114473935904469
"PTPN6",689.695073068758,0.189525067587617,0.0552426724927304,3.43077297016283,0.000601864085985239,0.114473935904469
"LDHA",10013.5295374757,-0.260900779090025,0.0747772397646528,-3.48903997942638,0.000484758640791203,0.114473935904469
"SCRN1",399.13041474516,0.325282629768146,0.0924731366857839,3.51759052873301,0.00043548377868211,0.114473935904469
"GYPC",238.297222850798,0.282721448610344,0.0801888982820274,3.52569314041455,0.000422376064178664,0.114473935904469
"SLC9A7",101.620967512178,0.422886492055842,0.122580826652193,3.44985838001997,0.000560880708238575,0.114473935904469
"PIK3AP1",506.248886887876,0.345780416495862,0.098896145194036,3.49639933707664,0.000471582383151382,0.114473935904469
"SAMSN1",350.051053592915,0.288801748475719,0.0842696259579124,3.42711558515708,0.000610029348729474,0.114473935904469
"DOCK2",628.857748807657,0.289011843591641,0.0817788063065936,3.53406776944284,0.000409216139743237,0.114473935904469
"ITGA4",1013.85916770851,0.2489587855761,0.0716510596927261,3.47460018935874,0.000511615267724445,0.114473935904469
"CYLD",1137.11542898993,0.178340653709735,0.0515841083749981,3.45727898238081,0.000545659634254421,0.114473935904469
"OSBPL3",417.857045208397,0.241337725087706,0.0704296436306602,3.426649811737,0.000611076575524819,0.114473935904469
"SEMA4A",191.518635186825,0.399749675919612,0.116051972606523,3.44457458965367,0.000571958801214269,0.114473935904469
"CTAGE4",175.288554938513,-1.41994210420602,0.409219713380918,-3.46987708015005,0.000520696600362957,0.114473935904469
"NEIL1",226.283793395397,0.316385926610292,0.0919844670767998,3.43955818481977,0.000582664522539884,0.114473935904469
"ITSN2",1379.23688318268,0.130690951063633,0.0382708059112459,3.41489937177492,0.000638055790992132,0.115511729865539
"PBXIP1",1007.99151284735,0.190436054523168,0.0558929733799762,3.40715555117331,0.000656437048123295,0.117390156996098
