"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FCAMR",38.6000754806197,1.63231678972605,0.299060404557178,5.45815081118159,4.81118934862057e-08,0.000345900458219076
"DTX1",63.0848320645362,1.45658712526568,0.265731884897751,5.48141645036744,4.21933972708656e-08,0.000345900458219076
"RFTN1",390.798894236694,0.699690498104074,0.151225983475142,4.62678755347018,3.71381115198475e-06,0.0178002968514629
"TMEM156",78.6647433649752,0.875185907850556,0.195970026235464,4.46591718469738,7.97264481020223e-06,0.0229277319451796
"RGS13",54.0192635840551,1.38795972942164,0.308030426453603,4.50591763093474,6.6086721199874e-06,0.0229277319451796
"DOK3",161.528394654295,0.720749937175513,0.164697831489505,4.37619567092748,1.2076860935744e-05,0.0252097410429494
"PASK",251.846407531354,0.464495083477296,0.106226452759046,4.37268751250605,1.22726328187388e-05,0.0252097410429494
"BASP1",332.143547150293,0.678792883677869,0.157236173030247,4.31702750452526,1.58144458844929e-05,0.0284244896716405
"PHACTR1",99.8787738137903,0.653828000609773,0.15514701401625,4.21424804567165,2.50611742103484e-05,0.0300295519975499
"STK17B",1888.1272361651,0.481510304133125,0.114155673651083,4.21801465255999,2.46462806890321e-05,0.0300295519975499
"IL10RA",555.822034515379,0.539094342607528,0.126699349275494,4.25491011351074,2.09133011754438e-05,0.0300295519975499
"S1PR2",81.5883935659492,0.739224680186554,0.173127024167553,4.26983992672992,1.9561330807438e-05,0.0300295519975499
"SLC9A7",101.620967512178,0.666250040994998,0.160819156469373,4.14285247865903,3.43012600895668e-05,0.0379398322175294
"RASSF2",515.301974442998,0.609292926077256,0.149718097819261,4.06960103656132,4.70937133215923e-05,0.0398950434246197
"KLHL6",553.670450246767,0.655656751928418,0.159626375268558,4.1074462213737,4.00057885847249e-05,0.0398950434246197
"PIK3CG",471.591813184987,0.525667832210848,0.129605719835384,4.05589994699706,4.99416358330311e-05,0.0398950434246197
"NUGGC",134.274565173362,0.8250495682257,0.202862498033444,4.0670383941032,4.76144006602447e-05,0.0398950434246197
"MAP4K1",134.221188435796,0.874909222954179,0.214121871164074,4.08603389367808,4.38809708063154e-05,0.0398950434246197
"C16orf54",98.7632407317132,0.688170517570464,0.172289489222168,3.99426871991632,6.48942312743189e-05,0.0491112711312332
"IL16",539.294324199052,0.674005907467962,0.169435327997094,3.97795380358648,6.95108721380161e-05,0.0499748415236267
"TAGAP",261.741222184887,0.663127005433364,0.167314854400794,3.96334807096612,7.39059042420748e-05,0.0506044284331807
"P2RY8",151.863626262371,0.726692230961789,0.185097475358791,3.925997529427,8.63710417229253e-05,0.0527974990579713
"POU2F2",145.089523212758,1.11473237816196,0.284286502590655,3.92115829630881,8.812434643517e-05,0.0527974990579713
"ENSG00000280800",54292.6878311228,-3.13781760104738,0.799142450894254,-3.92648093908178,8.61977197040422e-05,0.0527974990579713
"ZNF331",214.950255800828,0.68630347202651,0.176493738284536,3.8885428950464,0.000100847848605999,0.0535083328660097
"FBXO41",79.0270578526469,0.509185692506709,0.130440516473705,3.90358537570919,9.47780952230968e-05,0.0535083328660097
"CORO1A",937.3124325891,0.780494409256066,0.201126868736607,3.88060737065514,0.000104195932975052,0.0535083328660097
"TNFRSF9",47.6450053065267,1.17955080128581,0.302843506165474,3.89491858756023,9.82317175812128e-05,0.0535083328660097
"IGLV7-43",661.360645011516,1.26840714824147,0.331385184175621,3.82759160279557,0.000129403231671478,0.0549437294342434
"WIPF1",837.103223464447,0.58298896811475,0.151764926730404,3.8413945875016,0.000122337271520544,0.0549437294342434
"SWAP70",745.117882281666,0.405619956753067,0.10538935996038,3.8487752170196,0.000118709874936942,0.0549437294342434
"ENSG00000274322",97.9399623254963,0.751619289836457,0.196786288653589,3.81946981661696,0.000133738822602303,0.0549437294342434
"MME",108.467629934263,1.24634200648245,0.323700875657104,3.8502892645947,0.000117978403723661,0.0549437294342434
"CHST11",238.947579622138,0.411028975986682,0.107595156652408,3.8201438501041,0.000133373864756714,0.0549437294342434
"LRRN3",43.0037247632585,1.41906993696892,0.367246266227837,3.86408268093469,0.000111507449861835,0.0549437294342434
"GCSAM",72.3639080743646,1.00234016796631,0.263027767490313,3.81077700476328,0.000138530687877236,0.055331465582966
"ENSG00000225889",36.6316778269963,0.749443025232132,0.197672568270004,3.79133549885615,0.000149839380060095,0.0582308228617325
"RINL",88.8782662813615,0.529367649317854,0.139946149579862,3.78265247673544,0.000155165983298025,0.0587139914169027
"MAP4K2",154.119711759406,0.49946991433858,0.133463449926358,3.74237227206532,0.000182291194279701,0.0628821951083186
"IL21R",64.3692270926596,1.08510817021409,0.290637372044149,3.73354659306944,0.000188802247369064,0.0628821951083186
"TMED8",494.316562420085,0.353303860143872,0.0947509109875703,3.72876478401585,0.000192420654062592,0.0628821951083186
"ATG3",1019.75348790778,-0.147499515721341,0.0393926180531161,-3.74434406777575,0.000180865661683052,0.0628821951083186
"DOCK2",628.857748807657,0.489002550297531,0.130682809525355,3.74190417296359,0.000182631160015749,0.0628821951083186
"TMEM131L",279.581727328002,0.671539729278196,0.180055407104008,3.72962822988306,0.000191762497895475,0.0628821951083186
"EML6",126.487503503494,0.862688727869248,0.233195635920735,3.69942055074513,0.000216092272238912,0.0675476257070287
"CR1",191.056884165816,0.877693191421372,0.237173645074593,3.70063541902108,0.000215060274146801,0.0675476257070287
"CD79A",426.183256815312,0.85209786546209,0.231144487716627,3.6864295310677,0.000227422378314313,0.0681272162037815
"TGIF2",112.515053784021,0.408830551945695,0.110876274006196,3.6872681338737,0.000226674474544753,0.0681272162037815
"PRDM15",208.441800646594,0.385212419695773,0.105345877985723,3.65664444647732,0.000255538440163705,0.0688768226252111
"VNN2",87.3336262437587,0.786138240332392,0.214788218594907,3.66006220208502,0.000252154030438927,0.0688768226252111
"MRPL15",825.305366654345,-0.248317178622391,0.0676528726526294,-3.6704602315618,0.000242114138393892,0.0688768226252111
"SNX29",308.564922269888,0.293543365215914,0.080345261678789,3.65352429107102,0.000258665305081118,0.0688768226252111
"BTK",215.465859635229,0.529746164254919,0.144109469951808,3.67599828402722,0.000236921114328498,0.0688768226252111
"LIMD2",258.468641920195,0.798147714752987,0.218310389248909,3.65602259012497,0.000256158791412782,0.0688768226252111
"IKZF3",557.639437074107,1.00069976886277,0.277697572043117,3.60355966204627,0.000313888655123773,0.0739902454430284
"TNFRSF1B",560.338802477047,0.322583543526778,0.0890019591143855,3.62445441355053,0.000289572088158388,0.0739902454430284
"P2RY10",170.080552879979,0.73019466615607,0.202420159088868,3.60732186676869,0.000309373793230306,0.0739902454430284
"TLR6",119.282603071613,0.566507115152813,0.156941478607277,3.60967107089907,0.000306585527192841,0.0739902454430284
"PIK3AP1",506.248886887876,0.551413764096265,0.152014539657754,3.62737515330915,0.000286317140608332,0.0739902454430284
"ITGA4",1013.85916770851,0.478782487691763,0.132728652992515,3.60722780573055,0.000309485926937337,0.0739902454430284
"MTND1P23",1356.66873039893,2.77494669041437,0.768399874781303,3.61133152345211,0.000304628951816446,0.0739902454430284
"NCOA3",1302.53467430129,0.242228511270077,0.0675184617671903,3.5875893041714,0.000333749438911528,0.076352869806179
"MOB3A",507.72219068106,0.366873273182996,0.102279189791002,3.58697867995108,0.000334531664078815,0.076352869806179
"SUSD3",50.5566684343263,0.686387980740573,0.191799443804943,3.5786755536091,0.000345339862561632,0.0775881544339641
"CIITA",684.283509790977,0.779527102554145,0.218809377702785,3.56258543732526,0.000367220339704615,0.0800039585547373
"SASH3",287.403862895509,0.664115013784829,0.186241994010583,3.56587147443821,0.000362649077944947,0.0800039585547373
"HLA-DOB",75.8944720143668,0.92038407884171,0.260874896341585,3.52806686940309,0.000418606394199688,0.0836457130228462
"HCLS1",769.657488295714,0.44096965515093,0.12438227098124,3.5452774070787,0.000392200086887694,0.0836457130228462
"CISD1",504.947304826648,-0.288894305486425,0.0818447114573119,-3.52978586328214,0.000415896136147421,0.0836457130228462
"MYBL1",91.7626889028227,0.796736628560016,0.225559955322232,3.53226097877972,0.000412022511328595,0.0836457130228462
"SEMA4A",191.518635186825,0.501391078932039,0.142268199716834,3.52426670141318,0.000424656586039903,0.0836457130228462
"CD22",165.155775078247,1.54506360135993,0.438041026428088,3.52721208321244,0.000419960227738484,0.0836457130228462
"RASGRP1",130.327187660938,0.745719985466691,0.210969969105157,3.53472102512842,0.000408205881906866,0.0836457130228462
"PLEKHG2",222.603756185218,0.529518407499241,0.150589228748725,3.51630997714187,0.000437589769551098,0.0850284229239898
"ENSG00000222001",45.8765068820054,-0.489348151581316,0.139603745903094,-3.50526519482505,0.000456152668011306,0.085300453345105
"FUCA1",3452.89171703098,0.443743627627073,0.126497031183271,3.50793709129956,0.000451595825241845,0.085300453345105
"FGD3",179.91108573089,0.507609588668546,0.144828739105703,3.50489544963909,0.000456786626856741,0.085300453345105
"RASSF5",394.046825047855,0.506764006345913,0.144939764656409,3.49637663306019,0.000471622513838251,0.0869417964933361
"PELO",245.558676841137,-0.317075018853485,0.0908505806603257,-3.49007146183217,0.000482891399951235,0.0878923473404913
"INPP4A",542.171407914304,0.254021460434549,0.0729318095853905,3.48299955641625,0.000495829186193732,0.088451141241884
"CD72",61.0123426039351,1.01472320578444,0.291721213233279,3.47840047193619,0.000504415716102267,0.088451141241884
"CPNE5",199.121420093482,0.526388786243116,0.151291773376059,3.47929549966142,0.000502733903638283,0.088451141241884
"RELT",109.986693386521,0.452183935407934,0.131039042453725,3.45075732347187,0.000559015976859617,0.0968444666417402
"PARP1",1514.49459881225,0.300789656937743,0.0873280139595418,3.44436616956726,0.000572399927650196,0.0979826019009782
"CEP250",465.995267376065,0.311633703156663,0.0907615756729067,3.43354223245035,0.000595749387666785,0.0996079121541943
"ITGAL",349.249452318408,0.786112380108471,0.228929533700336,3.43386179756726,0.000595047502177418,0.0996079121541943
"CSF2RB",437.086435652287,0.427489458979335,0.124766469336561,3.42631687225331,0.000611826168734472,0.100010162638763
"GRAP",59.561181976533,0.797158424559814,0.232664753582371,3.42621051227509,0.000612065812101758,0.100010162638763
"ADGRG5",83.6708096696914,0.551742436759311,0.162855596245085,3.38792432977853,0.000704236904692773,0.113777780366038
"PNOC",34.3339178046821,0.619637688085968,0.183115605519745,3.38386062906667,0.000714742744232224,0.114192065770168
"WDFY4",302.439022990358,0.718077595005963,0.212705561079994,3.37592299590093,0.000735685066485883,0.11624632495605
